   8027,C:G,H/H,cis-W/W,3
   7477,G:C,H/H,cis-W/W,3
   3315,U:A,H/H,cis-W/W,2
   2866,A:U,H/H,cis-W/W,2
   1709,C:G,H/H_qe,cis-W/W,3
   1276,G:C,H/H_qe,cis-W/W,3
   1203,G:C,H_qe/H,cis-W/W,3
    733,C:G,H_qe/H,cis-W/W,3
    626,C:G,H_e/H_e,cis-W/W,3
    523,G:C,H_e/H_e,cis-W/W,3
    486,C:G,H_qe/H_qe,cis-W/W,3
    431,A:U,H/H_qe,cis-W/W,2
    355,G:C,H_qe/H_qe,cis-W/W,3
    296,U:A,H/H_qe,cis-W/W,2
    279,A:U,H_qe/H,cis-W/W,2
    266,U:A,H_qe/H,cis-W/W,2
    229,U:A,H_qe/H_qe,cis-W/W,2
    150,C:G,H_e/H_ie,cis-W/W,3
    134,U:A,H/H,cis-W/W,3
    120,A:U,H_qe/H_qe,cis-W/W,2
    109,A:U,H/H,cis-W/W,3
     96,U:A,H_e/H_e,cis-W/W,2
     85,C:G,H/H_i,cis-W/W,3
     82,G:C,H_qe/H_i,cis-W/W,3
     75,G:C,H_ie/H_ie,cis-W/W,3
     68,G:C,H/H,cis-W/W,4
     67,C:G,H/H,cis-W/W,4
     58,G:C,H_i/H,cis-W/W,3
     55,A:U,H_i/H_qe,cis-W/W,2
     50,G:C,H/H,cis-W/W,5
     43,G:C,H/H_i,cis-W/W,3
     41,U:A,H_e/H_ie,cis-W/W,2
     41,A:U,H_qe/H_i,cis-W/W,2
     40,A:U,H_e/H_e,cis-W/W,2
     37,G:C,H_e/H_ie,cis-W/W,3
     36,A:U,H_ie/H_ie,cis-W/W,2
     35,C:G,H_i/H_i,cis-W/W,3
     27,C:G,H/H,cis-W/W,5
     27,5BU:A,H/H,cis-W/W,2
     25,C:G,H_qe/H_i,cis-W/W,3
     21,5MC:G,H_qe/H,cis-W/W,3
     20,U:A,H_i/H_i,cis-W/W,2
     17,G:C,H_i/H_qe,cis-W/W,3
     16,A:U,H_qe/H,cis-W/W,3
     15,A:5BU,H/H,cis-W/W,2
     14,U:A,H/H_qe,cis-W/W,3
     14,C:G,H_qe/H_qe,cis-W/W,5
     13,G:C,H_i/H_i,cis-W/W,3
     12,C43:G48,H/H,cis-W/W,3
     11,U:A,H_i/H_qe,cis-W/W,2
     11,G48:C43,H/H,cis-W/W,3
     11,C:G,H_ie/H_ie,cis-W/W,3
     10,A:U,H_qe/H,cis-W/W,4
     10,2MG:C,H_qe/H,cis-W/W,3
      9,G:C,H_e/H_e,cis-W/W,4
      9,C:G,H_e/H_e,cis-W/W,5
      8,U36:A44,H/H,cis-W/W,2
      8,G:C,H_qe/H,cis-W/W,5
      8,A44:U36,H/H,cis-W/W,2
      7,G:C,H_e/H_e,cis-W/W,5
      7,G:CBV,H/H,cis-W/W,3
      7,5MC:G,H/H,cis-W/W,3
      6,U:A,H_qe/H,cis-W/W,3
      6,CBV:G,H/H,cis-W/W,3
      6,A:U,H_i/H_i,cis-W/W,2
      6,5BU:A,H/H,cis-W/W,3
      5,U:A,H_ie/H_e,cis-W/W,2
      5,U:A,H_e/H_e,cis-W/W,3
      5,LC:LG,H/H,cis-W/W,3
      4,UMS:A,H/H,cis-W/W,2
      4,U:A,H_qe/H_qe,cis-W/W,3
      4,OMG:OMC,H/H,cis-W/W,5
      4,OMG:OMC,H/H,cis-W/W,3
      4,OMC:OMG,H/H,cis-W/W,5
      4,OMC:OMG,H/H,cis-W/W,3
      4,GTP:C,H/H,cis-W/W,3
      4,G:C,H/H_qe,cis-W/W,4
      4,G:C,H/H_i,cis-W/W,5
      4,G48:C43,H_e/H_e,cis-W/W,3
      4,DC:G,H/H,cis-W/W,3
      4,CSL:G,H/H,cis-W/W,3
      4,C:G,H_qe/H_qe,cis-W/W,4
      4,C:G,H_i/H,cis-W/W,3
      4,A:U,H/H_i,cis-W/W,2
      4,A:U,H/H,cis-W/W,4
      3,IU:A,H/H,cis-W/W,2
      3,G:C,H_qe/H_qe,cis-W/W,5
      3,G:C,H_ie/H_e,cis-W/W,3
      3,C:G,H_qe/H,cis-W/W,4
      3,C:G,H_ie/H_e,cis-W/W,3
      3,C:G,H/H_i,cis-W/W,5
      3,A:U,H_i/H_qe,cis-W/W,4
      3,A:U,H/H_qe,cis-W/W,3
      3,A:U,H_e/H_e,cis-W/W,3
      2,U:A,H_ie/H_ie,cis-W/W,2
      2,U:A,H/H,cis-W/W,4
      2,LG:LC,H/H,cis-W/W,3
      2,G:C,H_qe/H_i,cis-W/W,4
      2,G:C,H_qe/H,cis-W/W,4
      2,G:C,H_ie/H_e,cis-W/W,5
      2,G:C,H/H_qe,cis-W/W,5
      2,G:C,H/H_i,cis-W/W,4
      2,G:CBR,H_qe/H,cis-W/W,3
      2,G:CBR,H/H,cis-W/W,3
      2,G:5IC,H/H,cis-W/W,3
      2,C:GTP,H_e/H_e,cis-W/W,3
      2,C:G,H_i/H_qe,cis-W/W,3
      2,C:G,H_e/H_ie,cis-W/W,4
      2,CBR:G,H/H_qe,cis-W/W,3
      2,CBR:G,H/H,cis-W/W,3
      2,A:U,H_qe/H_qe,cis-W/W,3
      2,A:U,H_ie/H_e,cis-W/W,2
      2,A:IU,H/H,cis-W/W,2
      1,U:RIA,H/H,cis-W/W,2
      1,U:A,H_i/H_qe,cis-W/W,3
      1,U:A,H_i/H,cis-W/W,3
      1,U:A,H_i/H,cis-W/W,2
      1,U:A,H_e/H_e,cis-W/W,4
      1,S4C:G,H/H,cis-W/W,3
      1,OMU:A2M,H/H,cis-W/W,2
      1,OMG:OMC,H_qe/H_qe,cis-W/W,3
      1,OMG:OMC,H_e/H_e,cis-W/W,7
      1,OMG:OMC,H_e/H_e,cis-W/W,6
      1,OMC:OMG,H_qe/H_qe,cis-W/W,3
      1,LG:LC,H_qe/H_qe,cis-W/W,3
      1,LG:LC,H_e/H_e,cis-W/W,3
      1,LC:LG,H_qe/H_qe,cis-W/W,3
      1,LC:LG,H/H,cis-W/W,5
      1,G:S4C,H/H,cis-W/W,3
      1,G:CSL,H/H,cis-W/W,3
      1,G:C,H_qe/H_qe,cis-W/W,4
      1,G:C,H_i/H_qe,cis-W/W,4
      1,G:C,H_e/H_ie,cis-W/W,5
      1,G:CB2,H/H,cis-W/W,3
      1,G:A5M,H/H,cis-W/W,3
      1,G:5MC,H/H,cis-W/W,3
      1,G48:C43,H/H,cis-W/W,4
      1,DG:C,H_e/H_e,cis-W/W,3
      1,DC:G,H/H_qe,cis-W/W,3
      1,DA:U,H/H,cis-W/W,2
      1,C:XUG,H/H,cis-W/W,3
      1,C:G,H/H_qe,cis-W/W,4
      1,C:G,H_e/H_e,cis-W/W,4
      1,C:DG,H/H_i,cis-W/W,3
      1,CBR:G,H_e/H_e,cis-W/W,3
      1,CB2:G,H/H,cis-W/W,3
      1,C:2MG,H/H_qe,cis-W/W,3
      1,A:U,H_i/H_qe,cis-W/W,3
      1,A5M:G,H/H,cis-W/W,3
      1,A:5BU,H_qe/H_qe,cis-W/W,2
      1,A:5BU,H/H_qe,cis-W/W,2
      1,A:5BU,H/H,cis-W/W,3
      1,A2M:OMU,H/H,cis-W/W,2
      1,5CG:C,H_i/H,cis-W/W,3
      1,52:22,cis-W/W,WC,181345
      1,52:22,cis-W/W,WC,179707
      1,52:22,cis-W/W,WC,179669
      1,52:22,cis-W/W,WC,178921
      1,47:56,cis-W/W,WC,181733
      1,2MG:C,H_qe/H,cis-W/W,5
      1,1SC:G,H/H,cis-W/W,3
